time,lat,lon,precip_mm_day,year,month,days_in_month,precip_mm_month,departamento
2013-05-01,1.5,-79.5,12.59441706694961,2013,5,31,390.4269290754379,Nariño
2013-05-01,1.5,-78.5,15.40821335241206,2013,5,31,477.65461392477386,Nariño
2013-05-01,1.5,-77.5,8.59937754558651,2013,5,31,266.5807039131818,Nariño
2013-05-01,1.5,-76.5,8.049181699743716,2013,5,31,249.5246326920552,Nariño
2013-06-01,-1.5,-79.5,0.15538072677383513,2013,6,30,4.661421803215054,Nariño
2013-06-01,-1.5,-78.5,1.317649122562822,2013,6,30,39.529473676884656,Nariño
2013-06-01,-1.5,-77.5,5.494564334805934,2013,6,30,164.83693004417802,Nariño
2013-06-01,-1.5,-76.5,7.693644815629085,2013,6,30,230.80934446887255,Nariño
2013-06-01,-0.5,-79.5,0.5549309416208443,2013,6,30,16.64792824862533,Nariño
2013-06-01,-0.5,-78.5,0.517832945682319,2013,6,30,15.53498837046957,Nariño
2013-06-01,-0.5,-77.5,4.888330551274489,2013,6,30,146.64991653823466,Nariño
2013-06-01,-0.5,-76.5,7.6136741607325416,2013,6,30,228.41022482197624,Nariño
2013-06-01,0.5,-79.5,1.429668770748895,2013,6,30,42.890063122466856,Nariño
2013-06-01,0.5,-78.5,0.9092154332562611,2013,6,30,27.276462997687833,Nariño
2013-06-01,0.5,-77.5,2.759632753941177,2013,6,30,82.78898261823531,Nariño
2013-06-01,0.5,-76.5,8.150264962196381,2013,6,30,244.50794886589142,Nariño
2013-06-01,1.5,-79.5,2.2567799238419046,2013,6,30,67.70339771525714,Nariño
2013-06-01,1.5,-78.5,3.682466744018157,2013,6,30,110.47400232054471,Nariño
2013-06-01,1.5,-77.5,1.316243422775138,2013,6,30,39.48730268325414,Nariño
2013-06-01,1.5,-76.5,3.483424395626972,2013,6,30,104.50273186880916,Nariño
2013-07-01,-1.5,-79.5,0.33385714443806097,2013,7,31,10.34957147757989,Nariño
2013-07-01,-1.5,-78.5,1.6422408923710692,2013,7,31,50.90946766350314,Nariño
2013-07-01,-1.5,-77.5,6.704597248458647,2013,7,31,207.84251470221807,Nariño
2013-07-01,-1.5,-76.5,7.775020064282979,2013,7,31,241.02562199277236,Nariño
2013-07-01,-0.5,-79.5,0.36961217390101797,2013,7,31,11.457977390931557,Nariño
2013-07-01,-0.5,-78.5,0.9646743159510234,2013,7,31,29.904903794481726,Nariño
2013-07-01,-0.5,-77.5,5.9115296031119176,2013,7,31,183.25741769646945,Nariño
2013-07-01,-0.5,-76.5,8.656016623522781,2013,7,31,268.33651532920624,Nariño
2013-07-01,0.5,-79.5,1.4475826867081216,2013,7,31,44.87506328795177,Nariño
2013-07-01,0.5,-78.5,1.7947518457818925,2013,7,31,55.637307219238664,Nariño
2013-07-01,0.5,-77.5,3.55982852183374,2013,7,31,110.35468417684595,Nariño
2013-07-01,0.5,-76.5,8.417690932687018,2013,7,31,260.94841891329753,Nariño
2013-07-01,1.5,-79.5,2.928160845542156,2013,7,31,90.77298621180684,Nariño
2013-07-01,1.5,-78.5,4.190314062031174,2013,7,31,129.89973592296639,Nariño
2013-07-01,1.5,-77.5,1.837869124946554,2013,7,31,56.97394287334318,Nariño
2013-07-01,1.5,-76.5,5.081254161936217,2013,7,31,157.51887902002272,Nariño
2013-08-01,-1.5,-79.5,0.15982832981555894,2013,8,31,4.954678224282327,Nariño
2013-08-01,-1.5,-78.5,0.9794641600552172,2013,8,31,30.363388961711735,Nariño
2013-08-01,-1.5,-77.5,6.825657094829781,2013,8,31,211.5953699397232,Nariño
2013-08-01,-1.5,-76.5,10.184211175233829,2013,8,31,315.7105464322487,Nariño
2013-08-01,-0.5,-79.5,0.6208019201783089,2013,8,31,19.244859525527577,Nariño
2013-08-01,-0.5,-78.5,0.8510119622271926,2013,8,31,26.381370829042968,Nariño
2013-08-01,-0.5,-77.5,7.038741461217967,2013,8,31,218.20098529775697,Nariño
2013-08-01,-0.5,-76.5,10.04693494261881,2013,8,31,311.4549832211831,Nariño
2013-08-01,0.5,-79.5,1.3000396300144637,2013,8,31,40.30122853044837,Nariño
2013-08-01,0.5,-78.5,1.306611931659941,2013,8,31,40.504969881458166,Nariño
2013-08-01,0.5,-77.5,4.203658456121034,2013,8,31,130.31341213975205,Nariño
2013-08-01,0.5,-76.5,9.389977320121602,2013,8,31,291.08929692376967,Nariño
2013-08-01,1.5,-79.5,2.666831226707017,2013,8,31,82.67176802791752,Nariño
2013-08-01,1.5,-78.5,3.5098042159972165,2013,8,31,108.8039306959137,Nariño
2013-08-01,1.5,-77.5,2.2715780198372566,2013,8,31,70.41891861495496,Nariño
2013-08-01,1.5,-76.5,3.9926843792667204,2013,8,31,123.77321575726833,Nariño
2013-09-01,-1.5,-79.5,0.320582228941288,2013,9,30,9.61746686823864,Nariño
2013-09-01,-1.5,-78.5,1.2933387529984253,2013,9,30,38.800162589952755,Nariño
2013-09-01,-1.5,-77.5,6.093850038769815,2013,9,30,182.81550116309444,Nariño
2013-09-01,-1.5,-76.5,8.934667322270997,2013,9,30,268.0400196681299,Nariño
2013-09-01,-0.5,-79.5,0.4387479113991807,2013,9,30,13.162437341975421,Nariño
2013-09-01,-0.5,-78.5,0.8835761047938901,2013,9,30,26.507283143816704,Nariño
2013-09-01,-0.5,-77.5,5.9469043891409825,2013,9,30,178.40713167422948,Nariño
2013-09-01,-0.5,-76.5,7.186425263646529,2013,9,30,215.59275790939589,Nariño
2013-09-01,0.5,-79.5,0.8587389936289315,2013,9,30,25.762169808867945,Nariño
2013-09-01,0.5,-78.5,1.1368454736443439,2013,9,30,34.10536420933032,Nariño
2013-09-01,0.5,-77.5,2.63844592668673,2013,9,30,79.1533778006019,Nariño
2013-09-01,0.5,-76.5,6.997486380187542,2013,9,30,209.92459140562627,Nariño
2013-09-01,1.5,-79.5,1.9100728483957758,2013,9,30,57.30218545187328,Nariño
2013-09-01,1.5,-78.5,3.6556448804824537,2013,9,30,109.66934641447361,Nariño
2013-09-01,1.5,-77.5,1.5028163711568918,2013,9,30,45.08449113470675,Nariño
2013-09-01,1.5,-76.5,2.560160379555497,2013,9,30,76.80481138666491,Nariño
2013-10-01,-1.5,-79.5,1.5270582522571554,2013,10,31,47.33880581997182,Nariño
2013-10-01,-1.5,-78.5,2.8323849465877022,2013,10,31,87.80393334421876,Nariño
2013-10-01,-1.5,-77.5,6.8624799437157336,2013,10,31,212.73687825518775,Nariño
2013-10-01,-1.5,-76.5,4.9572027911689025,2013,10,31,153.67328652623598,Nariño
2013-10-01,-0.5,-79.5,1.9205342197397814,2013,10,31,59.53656081193323,Nariño
2013-10-01,-0.5,-78.5,2.9595599908379944,2013,10,31,91.74635971597783,Nariño
2013-10-01,-0.5,-77.5,6.077086161120511,2013,10,31,188.38967099473584,Nariño
2013-10-01,-0.5,-76.5,6.117948379198889,2013,10,31,189.65639975516558,Nariño
2013-10-01,0.5,-79.5,3.035118909621583,2013,10,31,94.08868619826907,Nariño
2013-10-01,0.5,-78.5,3.956870163521254,2013,10,31,122.66297506915888,Nariño
2013-10-01,0.5,-77.5,4.605200626651651,2013,10,31,142.7612194262012,Nariño
2013-10-01,0.5,-76.5,9.215659494347477,2013,10,31,285.68544432477177,Nariño
2013-10-01,1.5,-79.5,4.811272680364436,2013,10,31,149.14945309129752,Nariño
2013-10-01,1.5,-78.5,8.13385220291529,2013,10,31,252.14941829037403,Nariño
2013-10-01,1.5,-77.5,5.348721971692177,2013,10,31,165.81038112245747,Nariño
2013-10-01,1.5,-76.5,5.872229766366157,2013,10,31,182.03912275735087,Nariño
2013-11-01,-1.5,-79.5,0.1811820493894755,2013,11,30,5.435461481684265,Nariño
2013-11-01,-1.5,-78.5,3.164964525651896,2013,11,30,94.94893576955688,Nariño
2013-11-01,-1.5,-77.5,10.01228426099649,2013,11,30,300.3685278298947,Nariño
2013-11-01,-1.5,-76.5,8.448984539984295,2013,11,30,253.46953619952885,Nariño
2013-11-01,-0.5,-79.5,0.09458141354249075,2013,11,30,2.8374424062747226,Nariño
2013-11-01,-0.5,-78.5,1.351827854695376,2013,11,30,40.55483564086128,Nariño
2013-11-01,-0.5,-77.5,10.317799603928865,2013,11,30,309.53398811786593,Nariño
2013-11-01,-0.5,-76.5,8.471358832441272,2013,11,30,254.14076497323816,Nariño
2013-11-01,0.5,-79.5,0.3141038712759114,2013,11,30,9.423116138277342,Nariño
2013-11-01,0.5,-78.5,1.4299203268040646,2013,11,30,42.897609804121934,Nariño
2013-11-01,0.5,-77.5,6.107110257233802,2013,11,30,183.21330771701406,Nariño
2013-11-01,0.5,-76.5,13.401335446345241,2013,11,30,402.04006339035726,Nariño
2013-11-01,1.5,-79.5,1.320193647589966,2013,11,30,39.60580942769898,Nariño
2013-11-01,1.5,-78.5,2.001231730564995,2013,11,30,60.036951916949846,Nariño
2013-11-01,1.5,-77.5,4.473342425102342,2013,11,30,134.20027275307027,Nariño
2013-11-01,1.5,-76.5,6.230226025502597,2013,11,30,186.9067807650779,Nariño
2013-12-01,-1.5,-79.5,2.006898752624167,2013,12,31,62.21386133134918,Nariño
2013-12-01,-1.5,-78.5,1.2802761520553205,2013,12,31,39.688560713714935,Nariño
2013-12-01,-1.5,-77.5,6.269355651515495,2013,12,31,194.35002519698034,Nariño
2013-12-01,-1.5,-76.5,5.507028220926205,2013,12,31,170.71787484871237,Nariño
2013-12-01,-0.5,-79.5,2.7280632496976542,2013,12,31,84.56996074062728,Nariño
2013-12-01,-0.5,-78.5,1.0306111963239069,2013,12,31,31.948947086041112,Nariño
2013-12-01,-0.5,-77.5,4.769910557865981,2013,12,31,147.86722729384542,Nariño
2013-12-01,-0.5,-76.5,4.796977203379938,2013,12,31,148.7062933047781,Nariño
2013-12-01,0.5,-79.5,2.3754635720895036,2013,12,31,73.63937073477462,Nariño
2013-12-01,0.5,-78.5,2.880639290223778,2013,12,31,89.29981799693711,Nariño
2013-12-01,0.5,-77.5,2.762107313008152,2013,12,31,85.62532670325271,Nariño
2013-12-01,0.5,-76.5,5.127071903124225,2013,12,31,158.93922899685097,Nariño
2013-12-01,1.5,-79.5,2.563977591723072,2013,12,31,79.48330534341522,Nariño
2013-12-01,1.5,-78.5,5.345053255075062,2013,12,31,165.6966509073269,Nariño
2013-12-01,1.5,-77.5,3.9953843024612707,2013,12,31,123.85691337629939,Nariño
2013-12-01,1.5,-76.5,2.860561139295982,2013,12,31,88.67739531817544,Nariño
2014-01-01,-1.5,-79.5,5.722513687467315,2014,1,31,177.39792431148678,Nariño
2014-01-01,-1.5,-78.5,1.9177790435845852,2014,1,31,59.45115035112214,Nariño
2014-01-01,-1.5,-77.5,6.020248628767211,2014,1,31,186.62770749178355,Nariño
2014-01-01,-1.5,-76.5,8.100197841570532,2014,1,31,251.1061330886865,Nariño
2014-01-01,-0.5,-79.5,6.993642896593954,2014,1,31,216.8029297944126,Nariño
2014-01-01,-0.5,-78.5,2.0878741171463506,2014,1,31,64.72409763153686,Nariño
2014-01-01,-0.5,-77.5,5.372027488201361,2014,1,31,166.5328521342422,Nariño
2014-01-01,-0.5,-76.5,7.045394545292348,2014,1,31,218.4072309040628,Nariño
2014-01-01,0.5,-79.5,6.736051726848602,2014,1,31,208.81760353230666,Nariño
2014-01-01,0.5,-78.5,4.731213311538641,2014,1,31,146.66761265769787,Nariño
2014-01-01,0.5,-77.5,2.997663300249465,2014,1,31,92.92756230773341,Nariño
2014-01-01,0.5,-76.5,4.494218968972927,2014,1,31,139.32078803816074,Nariño
2014-01-01,1.5,-79.5,8.211342854705805,2014,1,31,254.55162849587995,Nariño
2014-01-01,1.5,-78.5,7.541705506034086,2014,1,31,233.79287068705668,Nariño
2014-01-01,1.5,-77.5,5.287770365825759,2014,1,31,163.92088134059853,Nariño
2014-01-01,1.5,-76.5,2.4519655008050725,2014,1,31,76.01093052495725,Nariño
2014-02-01,-1.5,-79.5,5.571816363142298,2014,2,28,156.01085816798434,Nariño
2014-02-01,-1.5,-78.5,1.7381526301125205,2014,2,28,48.66827364315058,Nariño
2014-02-01,-1.5,-77.5,6.655743139211328,2014,2,28,186.3608078979172,Nariño
2014-02-01,-1.5,-76.5,7.951744769562792,2014,2,28,222.64885354775816,Nariño
2014-02-01,-0.5,-79.5,8.306594140457197,2014,2,28,232.58463593280152,Nariño
2014-02-01,-0.5,-78.5,1.816150771145363,2014,2,28,50.852221592070165,Nariño
2014-02-01,-0.5,-77.5,4.7521037258586,2014,2,28,133.05890432404078,Nariño
2014-02-01,-0.5,-76.5,8.279184982553582,2014,2,28,231.8171795115003,Nariño
2014-02-01,0.5,-79.5,6.944536182700645,2014,2,28,194.44701311561806,Nariño
2014-02-01,0.5,-78.5,3.898343533342026,2014,2,28,109.15361893357674,Nariño
2014-02-01,0.5,-77.5,2.325494972705818,2014,2,28,65.1138592357629,Nariño
2014-02-01,0.5,-76.5,7.597641881562327,2014,2,28,212.73397268374515,Nariño
2014-02-01,1.5,-79.5,7.896836010043163,2014,2,28,221.11140828120858,Nariño
2014-02-01,1.5,-78.5,7.520916304607674,2014,2,28,210.58565652901487,Nariño
2014-02-01,1.5,-77.5,2.8618876781668456,2014,2,28,80.13285498867168,Nariño
2014-02-01,1.5,-76.5,2.387727177407926,2014,2,28,66.85636096742194,Nariño
2014-03-01,-1.5,-79.5,6.804751271892488,2014,3,31,210.94728942866712,Nariño
2014-03-01,-1.5,-78.5,4.053780148400872,2014,3,31,125.66718460042702,Nariño
2014-03-01,-1.5,-77.5,13.9240623283813,2014,3,31,431.6459321798203,Nariño
2014-03-01,-1.5,-76.5,11.948940556430403,2014,3,31,370.4171572493425,Nariño
2014-03-01,-0.5,-79.5,9.331954486699754,2014,3,31,289.29058908769235,Nariño
2014-03-01,-0.5,-78.5,4.86482013698334,2014,3,31,150.80942424648356,Nariño
2014-03-01,-0.5,-77.5,12.131750581455101,2014,3,31,376.08426802510814,Nariño
2014-03-01,-0.5,-76.5,12.855026421878451,2014,3,31,398.505819078232,Nariño
2014-03-01,0.5,-79.5,8.462125743420012,2014,3,31,262.32589804602037,Nariño
2014-03-01,0.5,-78.5,8.679358931391736,2014,3,31,269.0601268731438,Nariño
2014-03-01,0.5,-77.5,7.504622011135278,2014,3,31,232.64328234519363,Nariño
2014-03-01,0.5,-76.5,12.185307534067402,2014,3,31,377.74453355608944,Nariño
2014-03-01,1.5,-79.5,9.169553957919177,2014,3,31,284.2561726954945,Nariño
2014-03-01,1.5,-78.5,11.447696089580393,2014,3,31,354.8785787769922,Nariño
2014-03-01,1.5,-77.5,8.374049087760987,2014,3,31,259.5955217205906,Nariño
2014-03-01,1.5,-76.5,5.931183310342708,2014,3,31,183.86668262062395,Nariño
2014-04-01,-1.5,-79.5,3.8015979147287027,2014,4,30,114.04793744186108,Nariño
2014-04-01,-1.5,-78.5,2.877689614355466,2014,4,30,86.33068843066398,Nariño
2014-04-01,-1.5,-77.5,10.780375403550345,2014,4,30,323.4112621065103,Nariño
2014-04-01,-1.5,-76.5,10.44678021676891,2014,4,30,313.40340650306734,Nariño
2014-04-01,-0.5,-79.5,7.303376134045807,2014,4,30,219.10128402137423,Nariño
2014-04-01,-0.5,-78.5,3.026595158345713,2014,4,30,90.79785475037139,Nariño
2014-04-01,-0.5,-77.5,7.753452342420795,2014,4,30,232.60357027262384,Nariño
2014-04-01,-0.5,-76.5,8.513465123642073,2014,4,30,255.40395370926217,Nariño
2014-04-01,0.5,-79.5,8.091344902090443,2014,4,30,242.74034706271328,Nariño
2014-04-01,0.5,-78.5,5.596305981486785,2014,4,30,167.88917944460357,Nariño
2014-04-01,0.5,-77.5,6.221491425795808,2014,4,30,186.64474277387424,Nariño
2014-04-01,0.5,-76.5,9.832909492693076,2014,4,30,294.98728478079227,Nariño
2014-04-01,1.5,-79.5,7.863430871566804,2014,4,30,235.9029261470041,Nariño
2014-04-01,1.5,-78.5,8.933997899321083,2014,4,30,268.0199369796325,Nariño
2014-04-01,1.5,-77.5,4.770221049053076,2014,4,30,143.10663147159227,Nariño
2014-04-01,1.5,-76.5,6.153996099005048,2014,4,30,184.61988297015145,Nariño
2014-05-01,-1.5,-79.5,6.471119592981806,2014,5,31,200.60470738243598,Nariño
2014-05-01,-1.5,-78.5,3.251808101752526,2014,5,31,100.8060511543283,Nariño
2014-05-01,-1.5,-77.5,10.932541938666311,2014,5,31,338.90880009865566,Nariño
2014-05-01,-1.5,-76.5,10.54727331514244,2014,5,31,326.96547276941567,Nariño
2014-05-01,-0.5,-79.5,8.416214586303091,2014,5,31,260.9026521753958,Nariño
2014-05-01,-0.5,-78.5,3.4764692760239235,2014,5,31,107.77054755674163,Nariño
2014-05-01,-0.5,-77.5,11.090250944976939,2014,5,31,343.7977792942851,Nariño
2014-05-01,-0.5,-76.5,12.616862891254062,2014,5,31,391.1227496288759,Nariño
2014-05-01,0.5,-79.5,7.918854169406,2014,5,31,245.484479251586,Nariño
2014-05-01,0.5,-78.5,7.4934940539327535,2014,5,31,232.29831567191536,Nariño
2014-05-01,0.5,-77.5,9.926232383007765,2014,5,31,307.71320387324073,Nariño
2014-05-01,0.5,-76.5,14.297661418079665,2014,5,31,443.2275039604696,Nariño
2014-05-01,1.5,-79.5,8.781873240581122,2014,5,31,272.23807045801476,Nariño
2014-05-01,1.5,-78.5,12.237982274141462,2014,5,31,379.3774504983853,Nariño
2014-05-01,1.5,-77.5,8.763661035352554,2014,5,31,271.6734920959292,Nariño
2014-05-01,1.5,-76.5,7.815302327183886,2014,5,31,242.27437214270049,Nariño
2014-06-01,-1.5,-79.5,0.9733079763609482,2014,6,30,29.199239290828448,Nariño
2014-06-01,-1.5,-78.5,1.914688909888821,2014,6,30,57.44066729666463,Nariño
2014-06-01,-1.5,-77.5,8.256141347109757,2014,6,30,247.6842404132927,Nariño
2014-06-01,-1.5,-76.5,9.33327376872258,2014,6,30,279.9982130616774,Nariño
2014-06-01,-0.5,-79.5,1.791147817329981,2014,6,30,53.73443451989943,Nariño
2014-06-01,-0.5,-78.5,1.3513082056172978,2014,6,30,40.539246168518936,Nariño
2014-06-01,-0.5,-77.5,7.198965635070349,2014,6,30,215.96896905211045,Nariño
2014-06-01,-0.5,-76.5,11.958574652230327,2014,6,30,358.7572395669098,Nariño
2014-06-01,0.5,-79.5,3.5864404401048997,2014,6,30,107.59321320314699,Nariño
2014-06-01,0.5,-78.5,2.128812808803587,2014,6,30,63.86438426410761,Nariño
2014-06-01,0.5,-77.5,4.988188653036073,2014,6,30,149.6456595910822,Nariño
2014-06-01,0.5,-76.5,12.596582943584927,2014,6,30,377.8974883075478,Nariño
2014-06-01,1.5,-79.5,9.060665294561513,2014,6,30,271.8199588368454,Nariño
2014-06-01,1.5,-78.5,7.597336649647449,2014,6,30,227.92009948942348,Nariño
2014-06-01,1.5,-77.5,2.718888689779526,2014,6,30,81.56666069338578,Nariño
2014-06-01,1.5,-76.5,6.126196753661468,2014,6,30,183.78590260984402,Nariño
2014-07-01,-1.5,-79.5,0.3676506953194131,2014,7,31,11.397171554901805,Nariño
2014-07-01,-1.5,-78.5,0.7937233553157739,2014,7,31,24.60542401478899,Nariño
2014-07-01,-1.5,-77.5,5.196913529600307,2014,7,31,161.10431941760953,Nariño
2014-07-01,-1.5,-76.5,7.354229308871249,2014,7,31,227.9811085750087,Nariño
2014-07-01,-0.5,-79.5,0.5714206374671158,2014,7,31,17.71403976148059,Nariño
2014-07-01,-0.5,-78.5,0.36661505023554924,2014,7,31,11.365066557302027,Nariño
2014-07-01,-0.5,-77.5,3.520984726237872,2014,7,31,109.15052651337403,Nariño
2014-07-01,-0.5,-76.5,7.294075945613393,2014,7,31,226.11635431401518,Nariño
2014-07-01,0.5,-79.5,1.490513867920428,2014,7,31,46.20592990553327,Nariño
2014-07-01,0.5,-78.5,0.9668942734916084,2014,7,31,29.97372247823986,Nariño
2014-07-01,0.5,-77.5,2.6617420853937412,2014,7,31,82.51400464720598,Nariño
2014-07-01,0.5,-76.5,8.538332236694027,2014,7,31,264.6882993375148,Nariño
2014-07-01,1.5,-79.5,2.353263059457345,2014,7,31,72.95115484317769,Nariño
2014-07-01,1.5,-78.5,3.108399431958509,2014,7,31,96.36038239071378,Nariño
2014-07-01,1.5,-77.5,1.2978443759216867,2014,7,31,40.23317565357229,Nariño
2014-07-01,1.5,-76.5,3.884088204579082,2014,7,31,120.40673434195153,Nariño
2014-08-01,-1.5,-79.5,0.4050778431513802,2014,8,31,12.557413137692786,Nariño
2014-08-01,-1.5,-78.5,1.3803862486123328,2014,8,31,42.79197370698232,Nariño
2014-08-01,-1.5,-77.5,5.0824533916283965,2014,8,31,157.55605514048028,Nariño
2014-08-01,-1.5,-76.5,9.586287044837462,2014,8,31,297.1748983899613,Nariño
2014-08-01,-0.5,-79.5,0.5993063684864415,2014,8,31,18.578497423079686,Nariño
2014-08-01,-0.5,-78.5,0.47332643827069076,2014,8,31,14.673119586391413,Nariño
2014-08-01,-0.5,-77.5,3.369969985628643,2014,8,31,104.46906955448793,Nariño
2014-08-01,-0.5,-76.5,7.215359678986697,2014,8,31,223.67615004858763,Nariño
2014-08-01,0.5,-79.5,1.7480082070737057,2014,8,31,54.18825441928488,Nariño
2014-08-01,0.5,-78.5,1.1246020825491085,2014,8,31,34.86266455902236,Nariño
2014-08-01,0.5,-77.5,2.6797889316899592,2014,8,31,83.07345688238874,Nariño
2014-08-01,0.5,-76.5,8.407579271329183,2014,8,31,260.6349574112047,Nariño
2014-08-01,1.5,-79.5,4.813035418119599,2014,8,31,149.20409796170756,Nariño
2014-08-01,1.5,-78.5,4.541181968652071,2014,8,31,140.77664102821421,Nariño
2014-08-01,1.5,-77.5,0.9131271468930432,2014,8,31,28.30694155368434,Nariño
2014-08-01,1.5,-76.5,3.945108783744074,2014,8,31,122.29837229606629,Nariño
2014-09-01,-1.5,-79.5,0.8189583980559556,2014,9,30,24.56875194167867,Nariño
2014-09-01,-1.5,-78.5,2.0624538020455145,2014,9,30,61.87361406136544,Nariño
2014-09-01,-1.5,-77.5,7.871757185518251,2014,9,30,236.15271556554754,Nariño
2014-09-01,-1.5,-76.5,7.480903697293352,2014,9,30,224.42711091880054,Nariño
2014-09-01,-0.5,-79.5,1.1446868716028589,2014,9,30,34.34060614808577,Nariño
2014-09-01,-0.5,-78.5,1.9003672167318018,2014,9,30,57.01101650195405,Nariño
2014-09-01,-0.5,-77.5,7.340814125853925,2014,9,30,220.22442377561774,Nariño
2014-09-01,-0.5,-76.5,7.279237535878737,2014,9,30,218.37712607636212,Nariño
2014-09-01,0.5,-79.5,1.4837452818311028,2014,9,30,44.512358454933086,Nariño
2014-09-01,0.5,-78.5,2.511596807358723,2014,9,30,75.34790422076169,Nariño
2014-09-01,0.5,-77.5,3.4614341323041105,2014,9,30,103.84302396912331,Nariño
2014-09-01,0.5,-76.5,7.038816621154842,2014,9,30,211.16449863464527,Nariño
2014-09-01,1.5,-79.5,2.8820615348457324,2014,9,30,86.46184604537197,Nariño
2014-09-01,1.5,-78.5,5.950639494487808,2014,9,30,178.51918483463425,Nariño
2014-09-01,1.5,-77.5,2.899026354140319,2014,9,30,86.97079062420957,Nariño
2014-09-01,1.5,-76.5,3.3961942740588906,2014,9,30,101.88582822176672,Nariño
2014-10-01,-1.5,-79.5,2.8052214556059356,2014,10,31,86.96186512378401,Nariño
2014-10-01,-1.5,-78.5,4.396707458621896,2014,10,31,136.29793121727877,Nariño
2014-10-01,-1.5,-77.5,9.1203493390622,2014,10,31,282.7308295109282,Nariño
2014-10-01,-1.5,-76.5,8.53930832825019,2014,10,31,264.7185581757559,Nariño
2014-10-01,-0.5,-79.5,3.35852537303378,2014,10,31,104.11428656404718,Nariño
2014-10-01,-0.5,-78.5,2.771043065369547,2014,10,31,85.90233502645594,Nariño
2014-10-01,-0.5,-77.5,7.247895188575329,2014,10,31,224.6847508458352,Nariño
2014-10-01,-0.5,-76.5,9.07264320503203,2014,10,31,281.25193935599293,Nariño
2014-10-01,0.5,-79.5,4.253558266266891,2014,10,31,131.86030625427364,Nariño
2014-10-01,0.5,-78.5,5.233667698611229,2014,10,31,162.24369865694808,Nariño
2014-10-01,0.5,-77.5,5.785015253432235,2014,10,31,179.3354728563993,Nariño
2014-10-01,0.5,-76.5,9.658382469765302,2014,10,31,299.40985656272437,Nariño
2014-10-01,1.5,-79.5,4.381752216282831,2014,10,31,135.83431870476778,Nariño
2014-10-01,1.5,-78.5,10.138719874465007,2014,10,31,314.30031610841525,Nariño
2014-10-01,1.5,-77.5,8.006351633620149,2014,10,31,248.19690064222462,Nariño
2014-10-01,1.5,-76.5,5.370991794190188,2014,10,31,166.50074561989584,Nariño
2014-11-01,-1.5,-79.5,0.568885252173726,2014,11,30,17.06655756521178,Nariño
2014-11-01,-1.5,-78.5,2.3678644204075807,2014,11,30,71.03593261222743,Nariño
2014-11-01,-1.5,-77.5,7.733716203678213,2014,11,30,232.0114861103464,Nariño
2014-11-01,-1.5,-76.5,8.198116027114118,2014,11,30,245.94348081342355,Nariño
2014-11-01,-0.5,-79.5,0.6382350877964471,2014,11,30,19.147052633893413,Nariño
2014-11-01,-0.5,-78.5,1.6744566114375385,2014,11,30,50.23369834312616,Nariño
2014-11-01,-0.5,-77.5,8.278701660254548,2014,11,30,248.36104980763645,Nariño
2014-11-01,-0.5,-76.5,7.368930342630753,2014,11,30,221.0679102789226,Nariño
2014-11-01,0.5,-79.5,0.9789251703293624,2014,11,30,29.367755109880875,Nariño
2014-11-01,0.5,-78.5,3.715195973437587,2014,11,30,111.45587920312761,Nariño
2014-11-01,0.5,-77.5,5.598389889377453,2014,11,30,167.95169668132357,Nariño
2014-11-01,0.5,-76.5,8.148209521373099,2014,11,30,244.44628564119296,Nariño
2014-11-01,1.5,-79.5,2.4436968002261374,2014,11,30,73.31090400678413,Nariño
2014-11-01,1.5,-78.5,5.108252131439894,2014,11,30,153.2475639431968,Nariño
2014-11-01,1.5,-77.5,6.685594219458109,2014,11,30,200.56782658374325,Nariño
2014-11-01,1.5,-76.5,5.396744961926049,2014,11,30,161.90234885778148,Nariño
2014-12-01,-1.5,-79.5,1.993474084592786,2014,12,31,61.79769662237637,Nariño
2014-12-01,-1.5,-78.5,2.3675374332569215,2014,12,31,73.39366043096456,Nariño
2014-12-01,-1.5,-77.5,7.522934762214517,2014,12,31,233.21097762865003,Nariño
2014-12-01,-1.5,-76.5,8.041806384934446,2014,12,31,249.29599793296785,Nariño
2014-12-01,-0.5,-79.5,1.9782293913539186,2014,12,31,61.325111131971475,Nariño
2014-12-01,-0.5,-78.5,1.3707230101734769,2014,12,31,42.49241331537778,Nariño
2014-12-01,-0.5,-77.5,5.777099609533853,2014,12,31,179.09008789554946,Nariño
2014-12-01,-0.5,-76.5,10.20150742529686,2014,12,31,316.24673018420265,Nariño
2014-12-01,0.5,-79.5,2.4773067399758006,2014,12,31,76.79650893924982,Nariño
2014-12-01,0.5,-78.5,3.7843698093351987,2014,12,31,117.31546408939116,Nariño
2014-12-01,0.5,-77.5,4.389152498331072,2014,12,31,136.06372744826322,Nariño
2014-12-01,0.5,-76.5,8.664807075385422,2014,12,31,268.6090193369481,Nariño
2014-12-01,1.5,-79.5,2.9081036156362803,2014,12,31,90.15121208472469,Nariño
2014-12-01,1.5,-78.5,8.202163756157201,2014,12,31,254.26707644087324,Nariño
2014-12-01,1.5,-77.5,7.199083054386163,2014,12,31,223.17157468597105,Nariño
2014-12-01,1.5,-76.5,3.8369757543038228,2014,12,31,118.9462483834185,Nariño
2015-01-01,-1.5,-79.5,5.985398185652095,2015,1,31,185.54734375521494,Nariño
2015-01-01,-1.5,-78.5,2.699541990855264,2015,1,31,83.68580171651318,Nariño
2015-01-01,-1.5,-77.5,10.712220471137673,2015,1,31,332.07883460526784,Nariño
