departamento,year,month,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,evi_mean,evi_min,evi_max,evi_std
Quindio,2018,5,0.40582933169703617,0.3465917824060976,0.4650668809879747,0.08377454560899002,0.3134466818808139,0.27087625690878875,0.35601710685283916,0.06020367235142435
Quindio,2018,6,0.4969887501402569,0.48845322943579084,0.505524270844723,0.012071049142172257,0.3554675930165778,0.35296530844253116,0.35796987759062443,0.0035387647815337568
Quindio,2018,7,0.6135389743341214,0.572262790029636,0.6548151586386068,0.05837333964641477,0.4401021773962713,0.4023813344257655,0.47782302036677704,0.05334532771303507
Quindio,2018,8,0.6949354721290211,0.6325774290066228,0.7572935152514194,0.08818759030674192,0.47270913160320105,0.4508616473284493,0.49455661587795285,0.030897008565086866
Quindio,2018,9,0.591328955365455,0.5058388742486202,0.6768190364822898,0.12090123216380387,0.4141298763161434,0.3744481263478886,0.45381162628439814,0.05611846898380405
Quindio,2018,10,0.49772034233950524,0.485212531515395,0.5102281531636155,0.01768871570305369,0.36047862277837484,0.35178529648853546,0.36917194906821427,0.012294219941225483
Quindio,2018,11,0.45845872025873957,0.4032423207274746,0.5136751197900045,0.07808778108252624,0.3369405571805836,0.29591902097027484,0.3779620933908923,0.05801321285799763
Quindio,2018,12,0.6834254609950157,0.6026351597247548,0.7642157622652765,0.11425473976461123,0.4552664042908554,0.45054257723223834,0.45999023134947253,0.006680500292601324
Quindio,2019,1,0.676561812524936,0.6379954960671064,0.7151281289827655,0.05454100778543528,0.46239332915835596,0.4621604544957742,0.4626262038209378,0.00032933450615624395
Quindio,2019,2,0.5278474259079823,0.5108414164208506,0.544853435395114,0.02405012925854719,0.3944568968347002,0.38330199285069066,0.4056118008187098,0.015775416501155975
Quindio,2019,3,0.45693256456327186,0.3991015584008675,0.5147635707256762,0.08178539324055432,0.3512134580028081,0.30662505997082207,0.39580185603479423,0.06305751722132456
Quindio,2019,4,0.5818881612319619,0.5818881612319619,0.5818881612319619,,0.45780636146410914,0.45780636146410914,0.45780636146410914,
Quindio,2019,5,0.4804723235553971,0.45157128281427295,0.5093733642965212,0.040872243782795144,0.3581863934514087,0.33343893611702363,0.3829338507857937,0.034998189796536835
Quindio,2019,6,0.45887927373248183,0.42426424274393776,0.49349430472102596,0.04895304628596405,0.3243234005180653,0.29488296974304345,0.3537638312930871,0.04163505648414208
Quindio,2019,7,0.6677586700225429,0.58412821928087,0.7513891207642156,0.11827131766624878,0.4326506723554751,0.4114744241338715,0.45382692057707874,0.02994773743517099
Quindio,2019,8,0.6947347791889554,0.69002347895429,0.6994460794236209,0.006662784688275472,0.46114948391223165,0.4418378749762905,0.4804610928481728,0.027310739268453413
Quindio,2019,9,0.5573864202012084,0.5286869193705707,0.5860859210318462,0.04058722330802584,0.41310016013660583,0.3729669039374836,0.45323341633572806,0.056756995218992745
Quindio,2019,10,0.41188257264835926,0.3245250004798156,0.4992401448169029,0.12354226333674083,0.3088630662818167,0.24632408523109925,0.3714020473325342,0.08844347517891865
Quindio,2019,11,0.46196794291174037,0.40829852953449985,0.5156373562889809,0.07590001228270156,0.3320081924412254,0.30292896714644446,0.3610874177360064,0.041124234795182
Quindio,2019,12,0.5887497077393249,0.5265711465085897,0.6509282689700602,0.08793376458135173,0.4276326899785855,0.393523006112809,0.461742373844362,0.04823837753123988
